,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,negLogP,signif
ENSMUSG00000022960,282.893384402063,-0.606330053827417,0.143334251452449,-4.23018258150647,2.33501713226457e-05,0.000662790771405741,3.17862354725853,TRUE
ENSMUSG00000022961,6030.36405212064,-0.459227075567064,0.0836205441933784,-5.49179726103037,3.97863965621661e-08,2.53826975623774e-06,5.59546222486543,TRUE
ENSMUSG00000022974,802.38107861142,-0.84396941850395,0.10697826072741,-7.88916750716728,3.04208977179619e-15,1.16073275311939e-12,11.9352677606282,TRUE
ENSMUSG00000022983,619.096457810939,-0.410296785960333,0.108702730795037,-3.77448462388642,0.000160338796885217,0.00322318345390029,2.49171497504951,TRUE
ENSMUSG00000022987,168.026168564915,-0.607982680610281,0.171040558938408,-3.55461116581837,0.000378538450757413,0.00621736870983264,2.20639337681753,TRUE
ENSMUSG00000022994,990.885621028904,-0.423852442690259,0.133837610572982,-3.16691579351778,0.00154064923124659,0.0179917724527155,1.74492605018886,TRUE
ENSMUSG00000022999,152.126972229143,-0.735268291001005,0.200210482062757,-3.67247650285629,0.000240211244239467,0.00443351748553978,2.35325157436323,TRUE
ENSMUSG00000023007,1147.89009506451,-0.635418465773395,0.122591619076602,-5.18321293543198,2.18095799833821e-07,1.12395812065009e-05,4.9492498705369,TRUE
ENSMUSG00000023009,458.478977003534,-0.364397694640144,0.125008941813418,-2.91497303596111,0.00355719274763137,0.0329343263209305,1.48235121572314,TRUE
ENSMUSG00000023010,8143.28793230551,0.354736604171846,0.103094183169493,3.44089834427066,0.000579786313955854,0.00854646378543692,2.06821354330085,TRUE
ENSMUSG00000023052,13.4521602390553,-2.22594550699858,0.572456215735569,-3.88841180480219,0.000100902322515329,0.00222593333435642,2.6524878467195,TRUE
ENSMUSG00000023068,2055.90381819811,0.314280546296379,0.0773497355207794,4.06311080678421,4.84230284738638e-05,0.001216153554367,2.91501158657315,TRUE
ENSMUSG00000023075,1589.79528344836,0.282394293463295,0.101628486971398,2.77869229267154,0.00545781988521633,0.0443442278225132,1.35316290318237,TRUE
ENSMUSG00000023122,31.2839679252568,1.6376337604282,0.551464933961651,2.9696063331963,0.0029818159540999,0.0292592533854085,1.53373676005398,TRUE
ENSMUSG00000023140,9.21248144294999,-1.91538226242685,0.697838487968037,-2.74473577403857,0.00605596351903317,0.0473242899492466,1.32491589344314,TRUE
ENSMUSG00000023175,9589.03972059526,0.399391965606138,0.136071648019502,2.93515931804468,0.0033337647040298,0.0316212294688616,1.50002124821906,TRUE
ENSMUSG00000023186,453.85708959069,0.531404156203049,0.128602303267194,4.13215115672511,3.59383946117119e-05,0.000941946747015819,3.02597364936309,TRUE
ENSMUSG00000023191,388.409600875445,-0.877939155726183,0.174510614030486,-5.03086394259556,4.88274570212284e-07,2.32322679798128e-05,4.63390839144648,TRUE
ENSMUSG00000023224,185.539820681343,0.958462713741867,0.225187457827615,4.25628817425341,2.0784877370039e-05,0.000604631396574969,3.21850930504898,TRUE
ENSMUSG00000023235,108.657288850046,-0.688057499822533,0.186516058226593,-3.68899871874104,0.000225138352882442,0.00424213680868048,2.37241532962028,TRUE
ENSMUSG00000023341,23.9756290617759,-1.333121253773,0.423083614221019,-3.15096403869846,0.00162732525196496,0.0186742396322943,1.72875707252309,TRUE
ENSMUSG00000023367,400.712215128523,0.513511912786652,0.148010003712002,3.46944057771827,0.000521543423418641,0.00790522770362816,2.10208561605372,TRUE
ENSMUSG00000023473,1760.59776008634,-1.35521944759559,0.18090189922083,-7.49146058406634,6.8111339860675e-14,1.8018627922342e-11,10.7442782826379,TRUE
ENSMUSG00000023737,7.23976468547146,-2.53058446808027,0.752586699059498,-3.36251553640627,0.000772357797591141,0.01066555281889,1.97201662919991,TRUE
ENSMUSG00000023755,66.0081231451482,-0.776821969018673,0.241910038981658,-3.21120186780497,0.00132181045600473,0.0160502088479742,1.79451931211066,TRUE
ENSMUSG00000023764,491.110836680682,-1.08955149084124,0.167038199108588,-6.52276842456223,6.90213869698293e-11,9.31600910794819e-09,8.03077009554207,TRUE
ENSMUSG00000023826,141.369806980935,-0.881086972812984,0.170624725451908,-5.16388800321513,2.41872448492393e-07,1.23084749145874e-05,4.90979575512806,TRUE
ENSMUSG00000023827,1087.8914629036,0.326678353044435,0.0902266526510014,3.62064138972365,0.000293873602573266,0.00513722127634905,2.28927172743749,TRUE
ENSMUSG00000023912,536.734184259787,-0.597443220313676,0.151891565279435,-3.93335350264223,8.37689013607809e-05,0.00191060393432711,2.71882933228754,TRUE
ENSMUSG00000023913,2810.41267918755,0.551091058525826,0.134336273987538,4.10232502486222,4.09019151346944e-05,0.00105257444641696,2.97774717765412,TRUE
ENSMUSG00000023921,907.064968088494,0.34758123430284,0.120876016429223,2.87551860634289,0.00403364371345315,0.0360015856584004,1.44367837069027,TRUE
ENSMUSG00000023951,980.028626570531,-0.389593017511952,0.0980454016024519,-3.97359805910784,7.07949926364041e-05,0.00167818811099031,2.77515935996369,TRUE
ENSMUSG00000023952,1082.40001060749,-0.62252063730986,0.14339449173956,-4.34131485636501,1.41632594291713e-05,0.000440706055699999,3.35585098184991,TRUE
ENSMUSG00000023966,268.238996319968,0.476595537812355,0.16869715573038,2.82515455431907,0.00472578149392993,0.0401387973549074,1.39643564405461,TRUE
ENSMUSG00000023968,19.6657584284705,-1.73273816015335,0.414427818229437,-4.18103728547022,2.90182270813765e-05,0.000794965448833274,3.09965174644684,TRUE
ENSMUSG00000024006,622.8619251545,-0.706343220341504,0.112546481290924,-6.27601336123217,3.4736434552245e-10,3.871941561523e-08,7.41207120603813,TRUE
ENSMUSG00000024026,2406.61167047331,0.363792184893036,0.0975579141080758,3.72898691222552,0.000192251135718829,0.00373321117764746,2.42791744251598,TRUE
ENSMUSG00000024045,1298.88794224806,-0.91598057704244,0.135115527554696,-6.77923991135394,1.20809770720899e-11,1.91758932869869e-09,8.7172443957976,TRUE
ENSMUSG00000024072,1052.85003721978,0.387413890783022,0.117293393854005,3.30294723388458,0.000956743889018664,0.0125051090263632,1.90291251750073,TRUE
ENSMUSG00000024087,86.0231279519454,1.00945722415938,0.330990578140341,3.04980652268407,0.00228988830218046,0.0240389808484458,1.61908394853613,TRUE
ENSMUSG00000024136,58.2220654869448,-1.42070665937772,0.410123769831334,-3.46409246155617,0.000532023608996319,0.00802194727175761,2.0957201969617,TRUE
ENSMUSG00000024137,331.374165401626,-0.788508023138491,0.156702787622497,-5.03186979058751,4.85719128945191e-07,2.31662337437537e-05,4.63514456600533,TRUE
ENSMUSG00000024140,2783.83581008525,0.404437486169831,0.112001052056426,3.61101506409134,0.00030500094388357,0.00530370177703236,2.27542090395292,TRUE
ENSMUSG00000024143,863.845794853169,0.407490575252688,0.114892900544355,3.54669934627836,0.000390089492324745,0.00634927450140711,2.197275896446,TRUE
ENSMUSG00000024146,695.464258912483,0.413471213628059,0.134382125810699,3.07683191595366,0.00209213236296427,0.022547527546754,1.64690107381581,TRUE
ENSMUSG00000024150,1297.92503085325,0.266717935298642,0.081389364834211,3.27706127012961,0.00104893604817832,0.0134270581496168,1.87201913024575,TRUE
ENSMUSG00000024174,123.698297246665,-0.560842770174807,0.16582771933979,-3.38208094767082,0.000719389428871008,0.0101158084041316,1.99499940489272,TRUE
ENSMUSG00000024186,451.15694817976,-1.49850178205363,0.214133513095471,-6.99797878618619,2.59681397171998e-12,4.81526972083142e-10,9.31737938143913,TRUE
ENSMUSG00000024188,2039.15434772607,-0.292698315841545,0.0738353448244876,-3.96420327605041,7.36414820906224e-05,0.00173942934066671,2.7595932085271,TRUE
ENSMUSG00000024193,720.521928157353,-0.405905522959021,0.118800252734898,-3.416705887527,0.000633837156203953,0.00916400292103504,2.03791478105082,TRUE
ENSMUSG00000024235,35.1063226900439,-0.87306182406611,0.310520591753415,-2.81160685394871,0.00492947143599548,0.0412160315050933,1.38493382668612,TRUE
ENSMUSG00000024286,2841.79440262353,0.328182601058736,0.100844096238964,3.25435611303473,0.00113649715989115,0.0142176797915513,1.84717127111273,TRUE
ENSMUSG00000024287,547.730422992528,-0.5426366350235,0.107965631563944,-5.02601269647662,5.00782748037655e-07,2.36010225743827e-05,4.62706917970825,TRUE
ENSMUSG00000024299,341.056682003797,-1.2526773083542,0.180092054629773,-6.95576110189539,3.50663661476971e-12,6.26803397059872e-10,9.20286865846963,TRUE
ENSMUSG00000024325,627.778125118181,-0.763785884270268,0.209011664525368,-3.65427396602339,0.000257910760389028,0.00470764249942844,2.32719652510231,TRUE
ENSMUSG00000024330,490.229152989205,-0.766878898843906,0.247952920890621,-3.09284075416155,0.00198250486749282,0.0216601757026019,1.66433802479468,TRUE
ENSMUSG00000024369,343.570052403147,0.335966595936197,0.122253249733626,2.74811996137709,0.00599380748928039,0.0471542959535338,1.32647873508095,TRUE
ENSMUSG00000024383,797.238147890084,-0.279236128375198,0.099583469853848,-2.80404095965941,0.00504664934311429,0.0418606060270613,1.37819448855578,TRUE
ENSMUSG00000024411,3365.51715464518,0.555336702336621,0.155563236078813,3.56984539750299,0.000357191972454828,0.00594052466511001,2.22617519658453,TRUE
ENSMUSG00000024459,13.9903021131792,-1.75532112064218,0.582994941714994,-3.01086852568318,0.0026050162006063,0.0263839338622918,1.5786604503623,TRUE
ENSMUSG00000024474,37.1113660283963,-2.03685679787194,0.517845464722344,-3.93332941317551,8.37773006836646e-05,0.00191060393432711,2.71882933228754,TRUE
ENSMUSG00000024498,1189.66744838935,-0.283738165095897,0.0830580222667581,-3.41614400815629,0.000635146487125241,0.00916504832803774,2.03786524062596,TRUE
ENSMUSG00000024507,1179.84934229539,0.36813021512038,0.10272588244673,3.58361696538629,0.000338868913618778,0.00574657958556424,2.24059057428587,TRUE
ENSMUSG00000024513,796.993803815696,0.398840137340516,0.111491646262347,3.57730960759177,0.00034714890312999,0.00582230041166706,2.23490539014362,TRUE
ENSMUSG00000024542,177.425355312995,-0.558489748997645,0.199014780211933,-2.80627272207071,0.00501182542359313,0.0416762901213375,1.38011094737505,TRUE
ENSMUSG00000024561,818.06900707962,-0.294151145323161,0.0948907044451038,-3.0998942103263,0.00193589773122923,0.0212916557013964,1.67179056523987,TRUE
ENSMUSG00000024592,196.586415368544,0.484939995342803,0.158100138434346,3.067296462515,0.00216004509263718,0.0230742556647411,1.63687229965891,TRUE
ENSMUSG00000024598,108.424698345024,-0.962684666149335,0.214774075537367,-4.48231316438302,7.38382802171747e-06,0.000254344673227251,3.5945773534218,TRUE
ENSMUSG00000024621,3473.922617669,0.463533825845721,0.127005576166468,3.64971239717978,0.00026253408533841,0.00477830852533245,2.32072581219946,TRUE
ENSMUSG00000024640,2298.77854098793,0.368281627929958,0.0917272878073424,4.01496257802227,5.94552275183534e-05,0.00144920291055485,2.83887080240686,TRUE
ENSMUSG00000024654,3627.92846701903,0.276899382243849,0.0603770882835439,4.58616654290232,4.51458525927053e-06,0.00016375481924897,3.78580591000832,TRUE
ENSMUSG00000024661,40484.278793054,0.521123975292555,0.151695908302949,3.43531991813404,0.000591854677429823,0.00869207154321622,2.06087670772011,TRUE
ENSMUSG00000024665,3616.58946936081,0.363152966871186,0.0951397215611259,3.81704887204095,0.000135057425568041,0.00283263676606291,2.54780911224567,TRUE
ENSMUSG00000024712,1388.46128642882,0.360271456029556,0.0905209761357823,3.97997758540678,6.89217664011624e-05,0.00163769672714427,2.7857665188895,TRUE
ENSMUSG00000024764,555.116651027604,-0.756630094544798,0.118065872480424,-6.40854193213412,1.46917874708422e-10,1.82187347005612e-08,7.73948178826564,TRUE
ENSMUSG00000024793,204.789313837271,-1.67614902440914,0.320129047044299,-5.23585422780207,1.64223531830607e-07,8.73554717171868e-06,5.05870988676399,TRUE
ENSMUSG00000024799,310.116280214883,-0.484253235322529,0.176480454929593,-2.74394824920256,0.00607051069940194,0.0474006307701039,1.32421587903999,TRUE
ENSMUSG00000024811,3462.22426000543,0.381688457884689,0.127566469369879,2.99207511009795,0.00277088080494456,0.0276266563069874,1.55867167517392,TRUE
ENSMUSG00000024827,1029.74240731285,0.309618489260783,0.113536239320878,2.72704548884813,0.00639042286699192,0.0492397592636842,1.30768407902888,TRUE
ENSMUSG00000024830,314.158312419873,-1.12285276473772,0.185316418090737,-6.05911109391254,1.36875837485815e-09,1.29940358447658e-07,6.88625593954367,TRUE
ENSMUSG00000024843,1247.28611477943,-0.602843573624453,0.10320142664967,-5.84142674374918,5.17556368561248e-09,4.38839141394176e-07,6.35769464332752,TRUE
ENSMUSG00000024900,745.254191069944,0.585541703348868,0.196290712203381,2.9830331592163,0.00285407071169487,0.0283279724816097,1.54778450813257,TRUE
ENSMUSG00000024948,1077.14142029744,-0.760077382904016,0.134338772406021,-5.65791520415853,1.53222800132787e-08,1.0975067066551e-06,5.95959281718661,TRUE
ENSMUSG00000024976,1134.49184432901,0.307096937199699,0.110607285289537,2.7764621145507,0.00549540391476091,0.0444743034634936,1.35189084491531,TRUE
ENSMUSG00000024985,141.776753381112,0.889391834481677,0.32059091248639,2.77422659171425,0.0055333122992707,0.0446254563684543,1.35041732948394,TRUE
ENSMUSG00000024997,1032.14777446714,0.393303330164253,0.132417714864758,2.97017155571629,0.00297633484169177,0.0292343859376269,1.53410602399878,TRUE
ENSMUSG00000024998,351.986322634225,0.625645079136649,0.199325652006503,3.13880864223255,0.00169636185447927,0.0192990341483505,1.71446442542424,TRUE
ENSMUSG00000025008,308.958340680609,-0.349193725109492,0.122439573438208,-2.85196783444954,0.00434494970114728,0.0377443726009033,1.42314778921501,TRUE
ENSMUSG00000025026,3299.955945847,0.296534954662334,0.0873361076208378,3.39533055388403,0.00068545788409504,0.00975361274773021,2.01083449140003,TRUE
ENSMUSG00000025036,139.538764775888,-1.14748749162836,0.171543070759711,-6.68920922626891,2.24379740652723e-11,3.3984110185425e-09,8.46872409683541,TRUE
ENSMUSG00000025040,781.4770025308,0.373628192857639,0.111941180952406,3.3377188777068,0.00084469163879028,0.0115027637647481,1.93919779933582,TRUE
ENSMUSG00000025050,342.643499016166,-0.888088607531651,0.163581080464351,-5.42904231351614,5.66572513782336e-08,3.49849048288605e-06,5.45611930318265,TRUE
ENSMUSG00000025130,2212.02729934378,0.382572359635216,0.108801347156895,3.51624653216413,0.000437694357735372,0.00693633686248205,2.1588698235531,TRUE
ENSMUSG00000025137,1339.3071621707,-0.461950660916995,0.159565157191388,-2.89505973013216,0.00379086392064157,0.0344682217479536,1.46258112172615,TRUE
ENSMUSG00000025138,619.199709809344,-0.601524159271152,0.168061190443549,-3.5791973011949,0.000344651197518561,0.0058049443208538,2.23620194151747,TRUE
ENSMUSG00000025145,636.254568989691,-1.44668256343733,0.249315407254353,-5.80261997992532,6.52866457460281e-09,5.30882105838912e-07,6.27500191294551,TRUE
ENSMUSG00000025188,273.182551808684,-0.955097632718226,0.15507621443743,-6.15889184671573,7.32557321995526e-10,7.41564787026185e-08,7.12985090071267,TRUE
ENSMUSG00000025199,589.433993465355,-0.674959145850283,0.0970197551498016,-6.95692485317165,3.47780342133515e-12,6.26803397059872e-10,9.20286865846963,TRUE
ENSMUSG00000025203,33982.5802077214,0.377966602689792,0.122242432962864,3.09194273648509,0.00198851204697443,0.0217019073289437,1.6635020953665,TRUE
ENSMUSG00000025207,459.222083067544,-0.4103262733303,0.148172565671061,-2.76924592263061,0.00561862080201934,0.0451697955157478,1.34515187549093,TRUE
ENSMUSG00000025241,1152.69300719341,-0.540409016364492,0.117923519327788,-4.58270766887761,4.58993500152574e-06,0.000165857147574821,3.78026580792251,TRUE
ENSMUSG00000025243,19.7678607672825,-1.54946197923702,0.481160025850617,-3.22026331364043,0.00128072901231204,0.0156801416207957,1.80465001914824,TRUE
ENSMUSG00000025270,33.5684394453626,1.04655963106713,0.295993783282626,3.53574868857242,0.000406621317717607,0.0065698481798331,2.18244466627318,TRUE
ENSMUSG00000025278,1196.47750763235,-0.872397634736802,0.127587233043182,-6.83765619747816,8.04992990472602e-12,1.35354795965821e-09,8.86852635145912,TRUE
ENSMUSG00000025289,217.20991107738,0.640013438741931,0.185895981915807,3.44285783988486,0.000575601800819905,0.00849108946473438,2.07103658323461,TRUE
ENSMUSG00000025321,1525.58491994799,0.754663434236126,0.179441059980631,4.20563406345005,2.60351201417292e-05,0.000731675380640295,3.13568155782973,TRUE
ENSMUSG00000025351,1941.51615381257,0.482270446521807,0.164184060085099,2.93737678476119,0.00331001676192143,0.0314778633288375,1.50199475458453,TRUE
ENSMUSG00000025407,42.4838056804289,-1.01440130274502,0.276352385191659,-3.67068046849495,0.000241905599713817,0.00445649861088379,2.35100622451272,TRUE
ENSMUSG00000025409,795.801962234352,-0.770883734074242,0.141025892152349,-5.46625674412656,4.59638458563781e-08,2.90435880775923e-06,5.5369497314279,TRUE
ENSMUSG00000025421,1582.58438041725,0.264333708678647,0.0774543491872066,3.4127677974513,0.000643067098684261,0.00925242516678349,2.03374441877372,TRUE
ENSMUSG00000025450,31.6473989386744,-2.36329240480087,0.426627809542492,-5.53947106105253,3.03386572346147e-08,1.99983155545511e-06,5.69900658314459,TRUE
ENSMUSG00000025451,1391.73764580915,0.358795783915297,0.109989508354934,3.26209098741919,0.00110593640121519,0.0139674628494657,1.85488247509889,TRUE
ENSMUSG00000025470,204.662301064104,-0.488547603256355,0.139849787286935,-3.49337394596091,0.00047695810177343,0.00743387721703585,2.12878461628363,TRUE
ENSMUSG00000025473,70.9155188513388,-1.11153939628986,0.360844198813715,-3.08038593926154,0.00206732520568454,0.0223530241994479,1.65066371171405,TRUE
ENSMUSG00000025477,870.839374073665,0.350605696476617,0.120569727894231,2.90790816733188,0.00363855168638972,0.0334689401991926,1.47535803944771,TRUE
ENSMUSG00000025478,805.503566925962,-0.644862778498078,0.147314745152399,-4.37744896365235,1.20076466098424e-05,0.000385192543455468,3.41432212852437,TRUE
ENSMUSG00000025509,395.090076330904,0.453388635882077,0.157988125664933,2.86976400266713,0.00410778259221395,0.036499110798082,1.43771771582271,TRUE
ENSMUSG00000025510,474.637315910233,0.437636655919226,0.13200221902994,3.31537347731982,0.000915207600901016,0.0121091329482672,1.91688695258478,TRUE
ENSMUSG00000025525,66.6813718463353,0.561988218221657,0.200326024358815,2.80536799959175,0.00502591623873439,0.041746348177997,1.37938150905487,TRUE
ENSMUSG00000025534,600.341983771604,0.335602453351746,0.114893785383321,2.92098003588335,0.00348932186364617,0.0326102850195966,1.4866454053677,TRUE
ENSMUSG00000025544,2631.58353467069,0.337465527219336,0.0918979336559887,3.67217753211522,0.000240492514734989,0.00443458362904917,2.35314715060006,TRUE
ENSMUSG00000025571,2206.88866696744,-0.445288430818753,0.10974061629469,-4.05764470670553,4.95701030321713e-05,0.00123607783567935,2.90795418091249,TRUE
ENSMUSG00000025650,51.0300554811212,-1.51910551654821,0.369433976648021,-4.11198106446917,3.92278479691644e-05,0.00101874310413114,2.99193531798,TRUE
ENSMUSG00000025666,3471.26400102912,0.667050977775985,0.131160065908538,5.08577800076084,3.66122109454817e-07,1.79363673424519e-05,4.74626551017026,TRUE
ENSMUSG00000025742,869.709992543938,0.599443412324262,0.159318475317727,3.76254801038485,0.000168191007705988,0.00335047970270532,2.47489300868756,TRUE
ENSMUSG00000025745,1465.07128822588,0.28133070301061,0.100732415039848,2.79285176374774,0.0052245627945661,0.0430621691614083,1.36590409733876,TRUE
ENSMUSG00000025791,1300.96956305314,0.322602303967087,0.0825362927713937,3.90861151058263,9.28280985163184e-05,0.00207878363731634,2.68219071028827,TRUE
ENSMUSG00000025809,1315.12150968545,0.417302659420243,0.11338643637623,3.68035783429672,0.000232906883183368,0.00435218302990538,2.36129284878633,TRUE
ENSMUSG00000025815,137.26876690401,-0.998896968401223,0.182634051599451,-5.46939061830586,4.51585510728582e-08,2.86259045315201e-06,5.54324078144362,TRUE
ENSMUSG00000025816,939.501419772073,-0.53411848368267,0.102244166802234,-5.22395067012275,1.7514545737486e-07,9.26682938606558e-06,5.03306883281059,TRUE
ENSMUSG00000025823,968.073046326235,0.657234414864203,0.156391104474059,4.20250510458681,2.63977293855968e-05,0.00073561425384779,3.13334986411658,TRUE
ENSMUSG00000025862,1477.96010274057,0.375587745057959,0.121875856508949,3.08172394284162,0.00205805603955046,0.0222892412012667,1.65190471607391,TRUE
ENSMUSG00000025871,2711.32455578231,0.347099240544513,0.105811661565967,3.28034958914353,0.0010367853070261,0.0133144707292587,1.87567609275722,TRUE
ENSMUSG00000025878,216.894641285411,-0.358724011263073,0.124328030004686,-2.88530278529752,0.00391037374304568,0.0352182139971718,1.45323267195875,TRUE
ENSMUSG00000025903,599.967321758264,0.338147124550544,0.120262269860133,2.81174739961099,0.00492731818895379,0.0412153963689006,1.38494051918559,TRUE
ENSMUSG00000025931,3221.35803760052,0.382272181991113,0.0825392980728735,4.63139608545746,3.63208278815827e-06,0.000133699730240906,3.87386946899085,TRUE
ENSMUSG00000025935,710.063856068804,0.52284400215466,0.172467620493329,3.03154876642415,0.00243302615491785,0.0252169234084419,1.59830790064326,TRUE
ENSMUSG00000025950,954.222845592415,0.32987373562417,0.106089418675915,3.10939337533631,0.00187471935688549,0.0207568676115876,1.68283818462146,TRUE
ENSMUSG00000025978,674.402164354045,0.322894345749347,0.0990468927131619,3.26001489702906,0.00111406362197759,0.0140254672104424,1.85308266279641,TRUE
ENSMUSG00000025979,1407.24032676032,0.365251248137324,0.108834887633551,3.35601254413134,0.000790749820315617,0.0108877634870799,1.96306132180286,TRUE
ENSMUSG00000025982,4746.30111259827,-0.358437150002511,0.0967112002903794,-3.70626306907875,0.000210339822359884,0.00400898406862869,2.39696566959642,TRUE
ENSMUSG00000026034,1352.43901471003,-1.17037905041804,0.159882050918374,-7.32026543126825,2.47480951314827e-13,5.80325794740007e-11,10.2363281251717,TRUE
ENSMUSG00000026042,130.675880888243,-1.3904132013328,0.196659833330584,-7.07014329151562,1.5477379400593e-12,3.0404622246254e-10,9.51706038798841,TRUE
ENSMUSG00000026047,140.730279739005,-0.501832622433801,0.180080262996658,-2.78671640124778,0.0053245054039446,0.0436182955077063,1.36033130955193,TRUE
ENSMUSG00000026112,1833.07616676681,0.396352153881775,0.117592475966309,3.37055709240557,0.000750163597715023,0.0104449094331676,1.98109532139416,TRUE
ENSMUSG00000026141,173.365220329268,-1.95398441542337,0.253663759465148,-7.70304918425618,1.32857193395828e-14,4.25164447446231e-12,11.3714430586442,TRUE
ENSMUSG00000026153,546.908751809416,-0.339270140830989,0.119889434917708,-2.82985853644122,0.00465685896164947,0.0397408043731208,1.40076334680667,TRUE
ENSMUSG00000026158,3799.30584900788,0.407194984895177,0.122034248758615,3.33672709946051,0.000847711406663592,0.0115359684633829,1.93794593988171,TRUE
ENSMUSG00000026171,472.562044561575,-0.465716456757166,0.136318965513092,-3.41637317305227,0.000634612167405985,0.00916400292103504,2.03791478105082,TRUE
ENSMUSG00000026176,631.563280604773,0.343405825799745,0.114485158504998,2.99956632181937,0.0027036425567197,0.0271148015168663,1.56679357029713,TRUE
ENSMUSG00000026177,191.141009907485,0.538313375652129,0.184621164487472,2.91577283214817,0.00354808736165519,0.0329343263209305,1.48235121572314,TRUE
ENSMUSG00000026192,628.334026782829,0.291864871528175,0.107277304071066,2.72065814904176,0.00651520987511073,0.0499393213398086,1.30155736387452,TRUE
ENSMUSG00000026199,410.263957420712,-0.826155559567047,0.159988704868803,-5.16383678613142,2.41938673287087e-07,1.23084749145874e-05,4.90979575512806,TRUE
ENSMUSG00000026207,2884.1806776686,-0.393270541909204,0.0940996895162209,-4.17929691299791,2.92411713782571e-05,0.000797472343288359,3.09828436954417,TRUE
ENSMUSG00000026211,406.029479398682,-0.528848292158175,0.118514359619454,-4.46231405085669,8.10792786667878e-06,0.000274521154953539,3.56142418263255,TRUE
ENSMUSG00000026227,471.440255467092,0.318803528573453,0.104302044991112,3.05654149542916,0.00223906486282295,0.0237061291052669,1.6251393547298,TRUE
ENSMUSG00000026249,3716.39120329135,0.506491728623908,0.0954540228763724,5.30613287278517,1.11975347937482e-07,6.18858740509074e-06,5.20840847088054,TRUE
ENSMUSG00000026288,436.07724741705,0.375045390659264,0.115491124521322,3.24739578226223,0.0011646630880178,0.0144878246579067,1.83899681880694,TRUE
ENSMUSG00000026305,915.902336916976,-0.534428190940015,0.126236427053456,-4.23354972423059,2.30031292034696e-05,0.000655542009884522,3.18339947166814,TRUE
ENSMUSG00000026341,5410.30985985896,0.331238182646169,0.12070614247542,2.74417006337205,0.00606641016096525,0.0473872614187841,1.32433838910766,TRUE
ENSMUSG00000026349,1381.10181700581,-0.699353714948473,0.0961069547864311,-7.27682732745593,3.41762239938389e-13,7.70557341206543e-11,10.1131950376166,TRUE
ENSMUSG00000026356,1243.13720829202,0.31283081872679,0.107791079013097,2.90219581797469,0.00370556832232456,0.0339065992627767,1.46971576656145,TRUE
ENSMUSG00000026365,906.81600582048,0.628711015108552,0.177882690741649,3.53441367727943,0.000408680903829667,0.0065977524921761,2.18060398059097,TRUE
ENSMUSG00000026380,127.136801573679,0.830367215265662,0.253544687835254,3.27503298276638,0.00105649637924265,0.0134958609866142,1.8697994038227,TRUE
ENSMUSG00000026383,168.600162635353,0.555298959276508,0.158665991515597,3.49979824896453,0.000465610411696927,0.00730290606994366,2.13650428522292,TRUE
ENSMUSG00000026393,1210.75713272761,0.318115854928006,0.107171230646573,2.96829525058904,0.00299456534244319,0.0293468872272821,1.53243795682546,TRUE
ENSMUSG00000026409,620.302982318598,-0.635188433302527,0.124196415839746,-5.11438618423681,3.14762807888289e-07,1.56521525596781e-05,4.80542592773382,TRUE
ENSMUSG00000026424,4272.55677547988,0.358146236737807,0.0974107145874203,3.67666163065041,0.000236306152104207,0.0043818227699996,2.35834519217188,TRUE
ENSMUSG00000026427,420.651751061752,-0.339323307608286,0.111137665208166,-3.05318009850863,0.00226429999713808,0.0238562939345892,1.62239702289411,TRUE
ENSMUSG00000026457,1629.98889160539,0.30611368931439,0.0988129403161121,3.09791094501492,0.00194889983765227,0.0213872354418466,1.66984534960078,TRUE
ENSMUSG00000026471,174.258385880822,0.695762590469958,0.226517478602941,3.07156248939866,0.00212941586881346,0.0228449714707479,1.64120937996347,TRUE
ENSMUSG00000026473,25021.6975656658,0.298765948367848,0.0953542510249566,3.13322106939577,0.00172899164943129,0.0195076055259231,1.70979603510051,TRUE
ENSMUSG00000026516,1066.63502012069,-0.981880461241364,0.100189255596963,-9.80025707737792,1.12299468427659e-22,2.02557613915744e-19,18.6934514275263,TRUE
ENSMUSG00000026548,54.8539234313741,0.879347127518161,0.285631043447787,3.07861189352447,0.00207967415416551,0.0224554418686872,1.64867839465406,TRUE
ENSMUSG00000026565,479.089691448685,-0.535970418517734,0.139187707573142,-3.85070224851634,0.000117779620699209,0.00252361280161231,2.5979772782008,TRUE
ENSMUSG00000026632,228.186055844164,-1.01084678835695,0.147875425250789,-6.83579970534394,8.15488163669261e-12,1.35967232397998e-09,8.86656574238994,TRUE
ENSMUSG00000026648,155.616326028509,-0.920164676110947,0.182195572465153,-5.05042281577363,4.40833209452132e-07,2.13852609015642e-05,4.66988544695412,TRUE
ENSMUSG00000026664,1275.60645196482,0.457274642945236,0.157362087542388,2.90587555164494,0.00366227073696102,0.0336092107733782,1.47354168570937,TRUE
ENSMUSG00000026674,265.907349441606,0.634409089296257,0.185038811113347,3.42851905218762,0.000606883937465499,0.00889315449575966,2.05094416286559,TRUE
ENSMUSG00000026676,278.694463517336,0.733116152043725,0.23813779222682,3.07853761970486,0.0020801926392141,0.0224554418686872,1.64867839465406,TRUE
ENSMUSG00000026701,4318.22137823749,0.581509944695073,0.136799782532145,4.25081044670834,2.12998377883264e-05,0.000616949024172532,3.20975071835762,TRUE
ENSMUSG00000026728,1304.95929427698,0.69845222753241,0.18281464014664,3.82054865503202,0.000133155132903288,0.00279865571179464,2.55305052477945,TRUE
