"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000043753",4.06470850477577,0.651485164227537,0.951657050771986,0.684579769255165,0.493609136817524,0.99996136497536
"ENSMUSG00000043770",35.9428653439695,0.0712844580832909,0.477776457967053,0.149200440696906,0.881395472259924,0.99996136497536
"ENSMUSG00000043773",90.4714295941964,-0.105960019492375,0.361953515523103,-0.292744827576101,0.769717202681581,0.99996136497536
"ENSMUSG00000043789",6.40372134758997,0.632374170468342,0.748541877319983,0.844808005575375,0.398218044118736,0.99996136497536
"ENSMUSG00000043794",3.61699343673368,0.827683221654165,1.10384838042208,0.749816040258791,0.453365506724774,0.99996136497536
"ENSMUSG00000043795",4.74647230119033,0.445366354108077,0.825467418180454,0.539532323504398,0.589519599698415,0.99996136497536
"ENSMUSG00000043801",1560.94726178918,-0.199640615847106,0.1835615405303,-1.08759501184373,0.276773933802018,0.99996136497536
"ENSMUSG00000043811",1461.96370558066,-0.137562152426746,0.157443306218316,-0.873724998101843,0.382268033917655,0.99996136497536
"ENSMUSG00000043822",81.5096848600744,-0.0578077826284293,0.263146141473279,-0.219679385396952,0.826120860568845,0.99996136497536
"ENSMUSG00000043831",402.583421976322,0.165741084749915,0.160166733088029,1.03480342986594,0.300760720823266,0.99996136497536
"ENSMUSG00000043832",11.3323194709886,0.225399079549051,0.543670902047806,0.414587351833723,0.678444008860159,0.99996136497536
"ENSMUSG00000043833",51.310522137459,0.0909600091666148,0.298599887641967,0.304621712636675,0.76065428121698,0.99996136497536
"ENSMUSG00000043843",618.20393658809,-0.133108126040596,0.208045054305712,-0.639804327407853,0.522299818902269,0.99996136497536
"ENSMUSG00000043850",21.7510958399973,-0.14148712578651,0.372896861972337,-0.379426968192095,0.704370827400916,0.99996136497536
"ENSMUSG00000043857",1076.93970825118,-0.00245903594043096,0.10285953454376,-0.0239067379736664,0.98092699969434,0.99996136497536
"ENSMUSG00000043866",779.569934516253,0.139396542330775,0.134264105182883,1.0382264279861,0.299164651561657,0.99996136497536
"ENSMUSG00000043872",361.81887163387,-0.414556984427001,0.221601545252912,-1.87073146964689,0.0613823105873306,0.969287631066473
"ENSMUSG00000043881",1147.73334018304,0.00540532686858449,0.121028753760936,0.0446615097703265,0.964377113819954,0.99996136497536
"ENSMUSG00000043885",1408.46981136016,-0.170745636716114,0.11539350587638,-1.47968150737211,0.13895826302191,0.99996136497536
"ENSMUSG00000043895",58.9103313187788,0.523902745304758,0.296158724361268,1.76899311824992,0.0768950230291452,0.992310495511239
"ENSMUSG00000043903",48.1358919438643,0.345684927955433,0.398146991726734,0.868234433861283,0.385266007349296,0.99996136497536
"ENSMUSG00000043909",1864.97369897836,-0.163763267249758,0.105125044270027,-1.55779498964217,0.119281854116666,0.99996136497536
"ENSMUSG00000043913",22.4905936230928,-0.309720548948011,0.558800986487496,-0.554259130598264,0.579401515977661,0.99996136497536
"ENSMUSG00000043923",169.726557656839,0.105703945375924,0.269718435866656,0.391904784099303,0.695128567986514,0.99996136497536
"ENSMUSG00000043924",5.76482757209767,-0.312007095181414,0.835774544958932,-0.37331490539323,0.708914084133017,0.99996136497536
"ENSMUSG00000043929",406.12160518709,-0.282871239741594,0.155810583005693,-1.81548155641814,0.0694499377910296,0.978725086186592
"ENSMUSG00000043939",8.29429287420341,-0.458945848141322,0.897227593273103,-0.511515530264823,0.608990116534915,0.99996136497536
"ENSMUSG00000043940",3702.44147333614,-0.00290029057766692,0.182603520835837,-0.0158829937363274,0.987327737324903,0.99996136497536
